Datum,Region_Name,Region_Id,Todesfaelle,Todesfaelle_gesamt
2022-W30,Sachsen-Anhalt,15,23,5482
2022-W30,Thüringen,16,21,7437
2022-W31,Schleswig-Holstein,01,21,2743
2022-W31,Hamburg,02,26,2851
2022-W31,Niedersachsen,03,107,10103
2022-W31,Bremen,04,1,814
2022-W31,Nordrhein-Westfalen,05,177,26514
2022-W31,Hessen,06,96,10695
2022-W31,Rheinland-Pfalz,07,43,5936
2022-W31,Baden-Württemberg,08,93,16670
2022-W31,Bayern,09,124,24995
2022-W31,Saarland,10,16,1772
2022-W31,Berlin,11,15,4650
2022-W31,Brandenburg,12,28,5791
2022-W31,Mecklenburg-Vorpommern,13,20,2345
2022-W31,Sachsen,14,38,15734
2022-W31,Sachsen-Anhalt,15,53,5535
2022-W31,Thüringen,16,30,7467
2022-W32,Schleswig-Holstein,01,27,2770
2022-W32,Hamburg,02,42,2893
2022-W32,Niedersachsen,03,127,10230
2022-W32,Bremen,04,5,819
2022-W32,Nordrhein-Westfalen,05,150,26664
2022-W32,Hessen,06,56,10751
2022-W32,Rheinland-Pfalz,07,42,5978
2022-W32,Baden-Württemberg,08,57,16727
2022-W32,Bayern,09,153,25148
2022-W32,Saarland,10,10,1782
2022-W32,Berlin,11,13,4663
2022-W32,Brandenburg,12,19,5810
2022-W32,Mecklenburg-Vorpommern,13,17,2362
2022-W32,Sachsen,14,60,15794
2022-W32,Sachsen-Anhalt,15,44,5579
2022-W32,Thüringen,16,22,7489
2022-W33,Schleswig-Holstein,01,25,2795
2022-W33,Hamburg,02,27,2920
2022-W33,Niedersachsen,03,115,10345
2022-W33,Bremen,04,3,822
2022-W33,Nordrhein-Westfalen,05,152,26816
2022-W33,Hessen,06,62,10813
2022-W33,Rheinland-Pfalz,07,33,6011
2022-W33,Baden-Württemberg,08,104,16831
2022-W33,Bayern,09,136,25284
2022-W33,Saarland,10,15,1797
2022-W33,Berlin,11,33,4696
2022-W33,Brandenburg,12,27,5837
2022-W33,Mecklenburg-Vorpommern,13,20,2382
2022-W33,Sachsen,14,43,15837
2022-W33,Sachsen-Anhalt,15,36,5615
2022-W33,Thüringen,16,32,7521
2022-W34,Schleswig-Holstein,01,11,2806
2022-W34,Hamburg,02,32,2952
2022-W34,Niedersachsen,03,84,10429
2022-W34,Bremen,04,2,824
2022-W34,Nordrhein-Westfalen,05,119,26935
2022-W34,Hessen,06,58,10871
2022-W34,Rheinland-Pfalz,07,24,6035
2022-W34,Baden-Württemberg,08,50,16881
2022-W34,Bayern,09,78,25362
2022-W34,Saarland,10,7,1804
2022-W34,Berlin,11,16,4712
2022-W34,Brandenburg,12,15,5852
2022-W34,Mecklenburg-Vorpommern,13,18,2400
2022-W34,Sachsen,14,50,15887
2022-W34,Sachsen-Anhalt,15,17,5632
2022-W34,Thüringen,16,24,7545
2022-W35,Schleswig-Holstein,01,22,2828
2022-W35,Hamburg,02,28,2980
2022-W35,Niedersachsen,03,89,10518
2022-W35,Bremen,04,4,828
2022-W35,Nordrhein-Westfalen,05,139,27074
2022-W35,Hessen,06,41,10912
2022-W35,Rheinland-Pfalz,07,37,6072
2022-W35,Baden-Württemberg,08,86,16967
2022-W35,Bayern,09,95,25457
2022-W35,Saarland,10,9,1813
2022-W35,Berlin,11,12,4724
2022-W35,Brandenburg,12,12,5864
2022-W35,Mecklenburg-Vorpommern,13,18,2418
2022-W35,Sachsen,14,27,15914
2022-W35,Sachsen-Anhalt,15,17,5649
2022-W35,Thüringen,16,18,7563
2022-W36,Schleswig-Holstein,01,16,2844
2022-W36,Hamburg,02,28,3008
2022-W36,Niedersachsen,03,87,10605
2022-W36,Bremen,04,0,828
2022-W36,Nordrhein-Westfalen,05,92,27166
2022-W36,Hessen,06,49,10961
2022-W36,Rheinland-Pfalz,07,14,6086
2022-W36,Baden-Württemberg,08,62,17029
2022-W36,Bayern,09,84,25541
2022-W36,Saarland,10,6,1819
2022-W36,Berlin,11,9,4733
2022-W36,Brandenburg,12,7,5871
2022-W36,Mecklenburg-Vorpommern,13,10,2428
2022-W36,Sachsen,14,34,15948
2022-W36,Sachsen-Anhalt,15,30,5679
2022-W36,Thüringen,16,18,7581
2022-W37,Schleswig-Holstein,01,10,2854
2022-W37,Hamburg,02,10,3018
2022-W37,Niedersachsen,03,91,10696
2022-W37,Bremen,04,2,830
2022-W37,Nordrhein-Westfalen,05,78,27244
2022-W37,Hessen,06,50,11011
2022-W37,Rheinland-Pfalz,07,28,6114
2022-W37,Baden-Württemberg,08,153,17182
2022-W37,Bayern,09,110,25651
2022-W37,Saarland,10,6,1825
2022-W37,Berlin,11,19,4752
2022-W37,Brandenburg,12,15,5886
2022-W37,Mecklenburg-Vorpommern,13,12,2440
2022-W37,Sachsen,14,30,15978
2022-W37,Sachsen-Anhalt,15,11,5690
2022-W37,Thüringen,16,18,7599
2022-W38,Schleswig-Holstein,01,13,2867
2022-W38,Hamburg,02,37,3055
2022-W38,Niedersachsen,03,54,10750
2022-W38,Bremen,04,6,836
2022-W38,Nordrhein-Westfalen,05,96,27340
2022-W38,Hessen,06,33,11044
2022-W38,Rheinland-Pfalz,07,30,6144
2022-W38,Baden-Württemberg,08,49,17231
2022-W38,Bayern,09,112,25763
2022-W38,Saarland,10,7,1832
2022-W38,Berlin,11,11,4763
2022-W38,Brandenburg,12,12,5898
2022-W38,Mecklenburg-Vorpommern,13,13,2453
2022-W38,Sachsen,14,32,16010
2022-W38,Sachsen-Anhalt,15,10,5700
2022-W38,Thüringen,16,12,7611
2022-W39,Schleswig-Holstein,01,28,2895
2022-W39,Hamburg,02,10,3065
2022-W39,Niedersachsen,03,76,10826
2022-W39,Bremen,04,3,839
2022-W39,Nordrhein-Westfalen,05,151,27491
2022-W39,Hessen,06,38,11082
2022-W39,Rheinland-Pfalz,07,22,6166
2022-W39,Baden-Württemberg,08,61,17292
2022-W39,Bayern,09,70,25833
2022-W39,Saarland,10,10,1842
2022-W39,Berlin,11,26,4789
2022-W39,Brandenburg,12,18,5916
2022-W39,Mecklenburg-Vorpommern,13,7,2460
2022-W39,Sachsen,14,30,16040
2022-W39,Sachsen-Anhalt,15,20,5720
2022-W39,Thüringen,16,37,7648
2022-W40,Schleswig-Holstein,01,17,2912
2022-W40,Hamburg,02,8,3073
2022-W40,Niedersachsen,03,60,10886
2022-W40,Bremen,04,5,844
2022-W40,Nordrhein-Westfalen,05,102,27593
2022-W40,Hessen,06,39,11121
2022-W40,Rheinland-Pfalz,07,28,6194
2022-W40,Baden-Württemberg,08,40,17332
2022-W40,Bayern,09,77,25910
2022-W40,Saarland,10,7,1849
2022-W40,Berlin,11,11,4800
2022-W40,Brandenburg,12,18,5934
2022-W40,Mecklenburg-Vorpommern,13,16,2476
2022-W40,Sachsen,14,19,16059
2022-W40,Sachsen-Anhalt,15,11,5731
2022-W40,Thüringen,16,16,7664
2022-W41,Schleswig-Holstein,01,34,2946
2022-W41,Hamburg,02,25,3098
2022-W41,Niedersachsen,03,99,10985
2022-W41,Bremen,04,4,848
2022-W41,Nordrhein-Westfalen,05,137,27730
2022-W41,Hessen,06,56,11177
2022-W41,Rheinland-Pfalz,07,48,6242
2022-W41,Baden-Württemberg,08,105,17437
2022-W41,Bayern,09,181,26091
2022-W41,Saarland,10,15,1864
2022-W41,Berlin,11,17,4817
2022-W41,Brandenburg,12,33,5967
2022-W41,Mecklenburg-Vorpommern,13,19,2495
2022-W41,Sachsen,14,35,16094
2022-W41,Sachsen-Anhalt,15,52,5783
2022-W41,Thüringen,16,34,7698
2022-W42,Schleswig-Holstein,01,38,2984
2022-W42,Hamburg,02,16,3114
2022-W42,Niedersachsen,03,128,11113
2022-W42,Bremen,04,6,854
2022-W42,Nordrhein-Westfalen,05,200,27930
2022-W42,Hessen,06,104,11281
2022-W42,Rheinland-Pfalz,07,62,6304
2022-W42,Baden-Württemberg,08,132,17569
2022-W42,Bayern,09,169,26260
2022-W42,Saarland,10,23,1887
2022-W42,Berlin,11,21,4838
2022-W42,Brandenburg,12,32,5999
2022-W42,Mecklenburg-Vorpommern,13,14,2509
2022-W42,Sachsen,14,52,16146
2022-W42,Sachsen-Anhalt,15,20,5803
2022-W42,Thüringen,16,49,7747
2022-W43,Schleswig-Holstein,01,24,3008
2022-W43,Hamburg,02,18,3132
2022-W43,Niedersachsen,03,104,11217
2022-W43,Bremen,04,9,863
2022-W43,Nordrhein-Westfalen,05,200,28130
2022-W43,Hessen,06,93,11374
2022-W43,Rheinland-Pfalz,07,47,6351
2022-W43,Baden-Württemberg,08,127,17696
2022-W43,Bayern,09,208,26468
2022-W43,Saarland,10,24,1911
2022-W43,Berlin,11,41,4879
2022-W43,Brandenburg,12,35,6034
2022-W43,Mecklenburg-Vorpommern,13,15,2524
2022-W43,Sachsen,14,62,16208
2022-W43,Sachsen-Anhalt,15,36,5839
2022-W43,Thüringen,16,44,7791
2022-W44,Schleswig-Holstein,01,37,3045
2022-W44,Hamburg,02,34,3166
2022-W44,Niedersachsen,03,158,11375
2022-W44,Bremen,04,6,869
2022-W44,Nordrhein-Westfalen,05,190,28320
2022-W44,Hessen,06,87,11461
2022-W44,Rheinland-Pfalz,07,36,6387
2022-W44,Baden-Württemberg,08,90,17786
2022-W44,Bayern,09,134,26602
2022-W44,Saarland,10,18,1929
2022-W44,Berlin,11,42,4921
2022-W44,Brandenburg,12,35,6069
2022-W44,Mecklenburg-Vorpommern,13,9,2533
2022-W44,Sachsen,14,31,16239
2022-W44,Sachsen-Anhalt,15,41,5880
2022-W44,Thüringen,16,42,7833
2022-W45,Schleswig-Holstein,01,29,3074
2022-W45,Hamburg,02,36,3202
2022-W45,Niedersachsen,03,108,11483
2022-W45,Bremen,04,9,878
2022-W45,Nordrhein-Westfalen,05,198,28518
2022-W45,Hessen,06,51,11512
2022-W45,Rheinland-Pfalz,07,54,6441
2022-W45,Baden-Württemberg,08,138,17924
2022-W45,Bayern,09,194,26796
2022-W45,Saarland,10,12,1941
2022-W45,Berlin,11,54,4975
2022-W45,Brandenburg,12,28,6097
2022-W45,Mecklenburg-Vorpommern,13,18,2551
2022-W45,Sachsen,14,54,16293
2022-W45,Sachsen-Anhalt,15,45,5925
2022-W45,Thüringen,16,31,7864
2022-W46,Schleswig-Holstein,01,38,3112
2022-W46,Hamburg,02,17,3219
2022-W46,Niedersachsen,03,138,11621
2022-W46,Bremen,04,2,880
2022-W46,Nordrhein-Westfalen,05,212,28730
2022-W46,Hessen,06,74,11586
2022-W46,Rheinland-Pfalz,07,52,6493
2022-W46,Baden-Württemberg,08,70,17994
2022-W46,Bayern,09,143,26939
2022-W46,Saarland,10,11,1952
2022-W46,Berlin,11,83,5058
2022-W46,Brandenburg,12,42,6139
2022-W46,Mecklenburg-Vorpommern,13,15,2566
2022-W46,Sachsen,14,45,16338
2022-W46,Sachsen-Anhalt,15,75,6000
2022-W46,Thüringen,16,27,7891
2022-W47,Schleswig-Holstein,01,23,3135
2022-W47,Hamburg,02,24,3243
2022-W47,Niedersachsen,03,115,11736
2022-W47,Bremen,04,3,883
2022-W47,Nordrhein-Westfalen,05,193,28923
2022-W47,Hessen,06,58,11644
2022-W47,Rheinland-Pfalz,07,30,6523
2022-W47,Baden-Württemberg,08,175,18169
2022-W47,Bayern,09,123,27062
2022-W47,Saarland,10,3,1955
2022-W47,Berlin,11,41,5099
2022-W47,Brandenburg,12,23,6162
2022-W47,Mecklenburg-Vorpommern,13,14,2580
2022-W47,Sachsen,14,22,16360
2022-W47,Sachsen-Anhalt,15,14,6014
2022-W47,Thüringen,16,19,7910
2022-W48,Schleswig-Holstein,01,24,3159
2022-W48,Hamburg,02,24,3267
2022-W48,Niedersachsen,03,88,11824
2022-W48,Bremen,04,5,888
2022-W48,Nordrhein-Westfalen,05,189,29112
2022-W48,Hessen,06,67,11711
2022-W48,Rheinland-Pfalz,07,22,6545
2022-W48,Baden-Württemberg,08,74,18243
2022-W48,Bayern,09,80,27142
2022-W48,Saarland,10,19,1974
2022-W48,Berlin,11,17,5116
2022-W48,Brandenburg,12,29,6191
2022-W48,Mecklenburg-Vorpommern,13,7,2587
2022-W48,Sachsen,14,21,16381
2022-W48,Sachsen-Anhalt,15,20,6034
2022-W48,Thüringen,16,11,7921
2022-W49,Schleswig-Holstein,01,38,3197
2022-W49,Hamburg,02,30,3297
2022-W49,Niedersachsen,03,140,11964
2022-W49,Bremen,04,6,894
2022-W49,Nordrhein-Westfalen,05,167,29279
2022-W49,Hessen,06,60,11771
2022-W49,Rheinland-Pfalz,07,33,6578
2022-W49,Baden-Württemberg,08,71,18314
2022-W49,Bayern,09,72,27214
2022-W49,Saarland,10,7,1981
2022-W49,Berlin,11,25,5141
2022-W49,Brandenburg,12,27,6218
2022-W49,Mecklenburg-Vorpommern,13,13,2600
2022-W49,Sachsen,14,49,16430
2022-W49,Sachsen-Anhalt,15,14,6048
2022-W49,Thüringen,16,28,7949
2022-W50,Schleswig-Holstein,01,37,3234
2022-W50,Hamburg,02,35,3332
2022-W50,Niedersachsen,03,137,12101
2022-W50,Bremen,04,8,902
2022-W50,Nordrhein-Westfalen,05,215,29494
2022-W50,Hessen,06,52,11823
2022-W50,Rheinland-Pfalz,07,22,6600
2022-W50,Baden-Württemberg,08,85,18399
2022-W50,Bayern,09,132,27346
2022-W50,Saarland,10,12,1993
2022-W50,Berlin,11,29,5170
2022-W50,Brandenburg,12,28,6246
2022-W50,Mecklenburg-Vorpommern,13,21,2621
2022-W50,Sachsen,14,45,16475
2022-W50,Sachsen-Anhalt,15,21,6069
2022-W50,Thüringen,16,49,7998
2022-W51,Schleswig-Holstein,01,48,3282
2022-W51,Hamburg,02,19,3351
2022-W51,Niedersachsen,03,127,12228
2022-W51,Bremen,04,11,913
2022-W51,Nordrhein-Westfalen,05,227,29721
2022-W51,Hessen,06,34,11857
2022-W51,Rheinland-Pfalz,07,24,6624
2022-W51,Baden-Württemberg,08,87,18486
2022-W51,Bayern,09,97,27443
2022-W51,Saarland,10,6,1999
2022-W51,Berlin,11,37,5207
2022-W51,Brandenburg,12,36,6282
2022-W51,Mecklenburg-Vorpommern,13,15,2636
2022-W51,Sachsen,14,42,16517
2022-W51,Sachsen-Anhalt,15,18,6087
2022-W51,Thüringen,16,46,8044
2022-W52,Schleswig-Holstein,01,25,3307
2022-W52,Hamburg,02,25,3376
2022-W52,Niedersachsen,03,82,12310
2022-W52,Bremen,04,8,921
2022-W52,Nordrhein-Westfalen,05,136,29857
2022-W52,Hessen,06,39,11896
2022-W52,Rheinland-Pfalz,07,24,6648
2022-W52,Baden-Württemberg,08,93,18579
2022-W52,Bayern,09,96,27539
2022-W52,Saarland,10,14,2013
2022-W52,Berlin,11,28,5235
2022-W52,Brandenburg,12,24,6306
2022-W52,Mecklenburg-Vorpommern,13,22,2658
2022-W52,Sachsen,14,28,16545
2022-W52,Sachsen-Anhalt,15,19,6106
2022-W52,Thüringen,16,36,8080
2023-W01,Schleswig-Holstein,01,54,3361
2023-W01,Hamburg,02,43,3419
2023-W01,Niedersachsen,03,194,12504
2023-W01,Bremen,04,16,937
2023-W01,Nordrhein-Westfalen,05,278,30135
2023-W01,Hessen,06,84,11980
2023-W01,Rheinland-Pfalz,07,57,6705
2023-W01,Baden-Württemberg,08,67,18646
2023-W01,Bayern,09,89,27628
2023-W01,Saarland,10,20,2033
2023-W01,Berlin,11,79,5314
2023-W01,Brandenburg,12,38,6344
2023-W01,Mecklenburg-Vorpommern,13,32,2690
2023-W01,Sachsen,14,79,16624
2023-W01,Sachsen-Anhalt,15,37,6143
2023-W01,Thüringen,16,58,8138
2023-W02,Schleswig-Holstein,01,29,3390
2023-W02,Hamburg,02,38,3457
2023-W02,Niedersachsen,03,240,12744
2023-W02,Bremen,04,5,942
2023-W02,Nordrhein-Westfalen,05,235,30370
2023-W02,Hessen,06,55,12035
2023-W02,Rheinland-Pfalz,07,43,6748
2023-W02,Baden-Württemberg,08,95,18741
2023-W02,Bayern,09,163,27791
2023-W02,Saarland,10,6,2039
2023-W02,Berlin,11,29,5343
2023-W02,Brandenburg,12,36,6380
2023-W02,Mecklenburg-Vorpommern,13,19,2709
2023-W02,Sachsen,14,41,16665
2023-W02,Sachsen-Anhalt,15,25,6168
2023-W02,Thüringen,16,29,8167
2023-W03,Schleswig-Holstein,01,23,3413
2023-W03,Hamburg,02,32,3489
2023-W03,Niedersachsen,03,162,12906
2023-W03,Bremen,04,8,950
2023-W03,Nordrhein-Westfalen,05,236,30606
2023-W03,Hessen,06,45,12080
2023-W03,Rheinland-Pfalz,07,27,6775
2023-W03,Baden-Württemberg,08,86,18827
2023-W03,Bayern,09,157,27948
2023-W03,Saarland,10,12,2051
2023-W03,Berlin,11,17,5360
2023-W03,Brandenburg,12,27,6407
2023-W03,Mecklenburg-Vorpommern,13,19,2728
2023-W03,Sachsen,14,43,16708
2023-W03,Sachsen-Anhalt,15,15,6183
2023-W03,Thüringen,16,23,8190
2023-W04,Schleswig-Holstein,01,26,3439
2023-W04,Hamburg,02,20,3509
2023-W04,Niedersachsen,03,141,13047
2023-W04,Bremen,04,2,952
2023-W04,Nordrhein-Westfalen,05,157,30763
2023-W04,Hessen,06,47,12127
2023-W04,Rheinland-Pfalz,07,25,6800
2023-W04,Baden-Württemberg,08,101,18928
2023-W04,Bayern,09,85,28033
2023-W04,Saarland,10,21,2072
2023-W04,Berlin,11,33,5393
2023-W04,Brandenburg,12,18,6425
2023-W04,Mecklenburg-Vorpommern,13,4,2732
2023-W04,Sachsen,14,23,16731
2023-W04,Sachsen-Anhalt,15,17,6200
2023-W04,Thüringen,16,27,8217
2023-W05,Schleswig-Holstein,01,7,3446
2023-W05,Hamburg,02,42,3551
2023-W05,Niedersachsen,03,174,13221
2023-W05,Bremen,04,4,956
2023-W05,Nordrhein-Westfalen,05,101,30864
2023-W05,Hessen,06,73,12200
2023-W05,Rheinland-Pfalz,07,38,6838
2023-W05,Baden-Württemberg,08,62,18990
2023-W05,Bayern,09,85,28118
2023-W05,Saarland,10,14,2086
2023-W05,Berlin,11,23,5416
2023-W05,Brandenburg,12,17,6442
2023-W05,Mecklenburg-Vorpommern,13,1,2733
2023-W05,Sachsen,14,14,16745
2023-W05,Sachsen-Anhalt,15,19,6219
2023-W05,Thüringen,16,7,8224
2023-W06,Schleswig-Holstein,01,9,3455
2023-W06,Hamburg,02,12,3563
2023-W06,Niedersachsen,03,129,13350
2023-W06,Bremen,04,4,960
2023-W06,Nordrhein-Westfalen,05,116,30980
2023-W06,Hessen,06,40,12240
2023-W06,Rheinland-Pfalz,07,23,6861
2023-W06,Baden-Württemberg,08,73,19063
2023-W06,Bayern,09,96,28214
2023-W06,Saarland,10,16,2102
2023-W06,Berlin,11,39,5455
2023-W06,Brandenburg,12,14,6456
2023-W06,Mecklenburg-Vorpommern,13,14,2747
2023-W06,Sachsen,14,12,16757
2023-W06,Sachsen-Anhalt,15,8,6227
2023-W06,Thüringen,16,26,8250
2023-W07,Schleswig-Holstein,01,5,3460
2023-W07,Hamburg,02,30,3593
2023-W07,Niedersachsen,03,101,13451
2023-W07,Bremen,04,1,961
2023-W07,Nordrhein-Westfalen,05,104,31084
2023-W07,Hessen,06,33,12273
2023-W07,Rheinland-Pfalz,07,42,6903
2023-W07,Baden-Württemberg,08,38,19101
2023-W07,Bayern,09,103,28317
2023-W07,Saarland,10,5,2107
2023-W07,Berlin,11,35,5490
2023-W07,Brandenburg,12,7,6463
2023-W07,Mecklenburg-Vorpommern,13,5,2752
2023-W07,Sachsen,14,21,16778
2023-W07,Sachsen-Anhalt,15,7,6234
2023-W07,Thüringen,16,8,8258
2023-W08,Schleswig-Holstein,01,4,3464
2023-W08,Hamburg,02,6,3599
2023-W08,Niedersachsen,03,86,13537
2023-W08,Bremen,04,1,962
2023-W08,Nordrhein-Westfalen,05,107,31191
2023-W08,Hessen,06,40,12313
2023-W08,Rheinland-Pfalz,07,27,6930
2023-W08,Baden-Württemberg,08,71,19172
2023-W08,Bayern,09,112,28429
2023-W08,Saarland,10,4,2111
2023-W08,Berlin,11,26,5516
2023-W08,Brandenburg,12,9,6472
2023-W08,Mecklenburg-Vorpommern,13,4,2756
2023-W08,Sachsen,14,11,16789
2023-W08,Sachsen-Anhalt,15,11,6245
2023-W08,Thüringen,16,10,8268
2023-W09,Schleswig-Holstein,01,9,3473
2023-W09,Hamburg,02,12,3611
2023-W09,Niedersachsen,03,94,13631
2023-W09,Bremen,04,2,964
2023-W09,Nordrhein-Westfalen,05,111,31302
2023-W09,Hessen,06,53,12366
2023-W09,Rheinland-Pfalz,07,21,6951
2023-W09,Baden-Württemberg,08,58,19230
2023-W09,Bayern,09,132,28561
2023-W09,Saarland,10,13,2124
2023-W09,Berlin,11,21,5537
2023-W09,Brandenburg,12,19,6491
2023-W09,Mecklenburg-Vorpommern,13,6,2762
2023-W09,Sachsen,14,10,16799
2023-W09,Sachsen-Anhalt,15,10,6255
2023-W09,Thüringen,16,18,8286
2023-W10,Schleswig-Holstein,01,8,3481
2023-W10,Hamburg,02,11,3622
2023-W10,Niedersachsen,03,95,13726
2023-W10,Bremen,04,4,968
2023-W10,Nordrhein-Westfalen,05,115,31417
2023-W10,Hessen,06,77,12443
2023-W10,Rheinland-Pfalz,07,21,6972
2023-W10,Baden-Württemberg,08,84,19314
2023-W10,Bayern,09,132,28693
2023-W10,Saarland,10,13,2137
2023-W10,Berlin,11,20,5557
2023-W10,Brandenburg,12,15,6506
2023-W10,Mecklenburg-Vorpommern,13,8,2770
2023-W10,Sachsen,14,29,16828
2023-W10,Sachsen-Anhalt,15,10,6265
2023-W10,Thüringen,16,16,8302
2023-W11,Schleswig-Holstein,01,15,3496
2023-W11,Hamburg,02,12,3634
2023-W11,Niedersachsen,03,57,13783
2023-W11,Bremen,04,7,975
2023-W11,Nordrhein-Westfalen,05,140,31557
2023-W11,Hessen,06,42,12485
2023-W11,Rheinland-Pfalz,07,23,6995
2023-W11,Baden-Württemberg,08,78,19392
2023-W11,Bayern,09,133,28826
2023-W11,Saarland,10,10,2147
2023-W11,Berlin,11,27,5584
2023-W11,Brandenburg,12,16,6522
2023-W11,Mecklenburg-Vorpommern,13,2,2772
2023-W11,Sachsen,14,10,16838
2023-W11,Sachsen-Anhalt,15,14,6279
2023-W11,Thüringen,16,20,8322
2023-W12,Schleswig-Holstein,01,10,3506
2023-W12,Hamburg,02,11,3645
2023-W12,Niedersachsen,03,90,13873
2023-W12,Bremen,04,9,984
2023-W12,Nordrhein-Westfalen,05,191,31748
2023-W12,Hessen,06,53,12538
2023-W12,Rheinland-Pfalz,07,30,7025
2023-W12,Baden-Württemberg,08,61,19453
2023-W12,Bayern,09,99,28925
2023-W12,Saarland,10,9,2156
2023-W12,Berlin,11,25,5609
2023-W12,Brandenburg,12,15,6537
2023-W12,Mecklenburg-Vorpommern,13,11,2783
2023-W12,Sachsen,14,43,16881
2023-W12,Sachsen-Anhalt,15,17,6296
2023-W12,Thüringen,16,10,8332
2023-W13,Schleswig-Holstein,01,23,3529
2023-W13,Hamburg,02,8,3653
2023-W13,Niedersachsen,03,61,13934
2023-W13,Bremen,04,9,993
2023-W13,Nordrhein-Westfalen,05,148,31896
2023-W13,Hessen,06,42,12580
2023-W13,Rheinland-Pfalz,07,46,7071
2023-W13,Baden-Württemberg,08,52,19505
2023-W13,Bayern,09,90,29015
2023-W13,Saarland,10,15,2171
2023-W13,Berlin,11,44,5653
2023-W13,Brandenburg,12,26,6563
2023-W13,Mecklenburg-Vorpommern,13,15,2798
2023-W13,Sachsen,14,15,16896
2023-W13,Sachsen-Anhalt,15,20,6316
2023-W13,Thüringen,16,20,8352
2023-W14,Schleswig-Holstein,01,8,3537
2023-W14,Hamburg,02,13,3666
2023-W14,Niedersachsen,03,69,14003
2023-W14,Bremen,04,1,994
2023-W14,Nordrhein-Westfalen,05,72,31968
2023-W14,Hessen,06,44,12624
2023-W14,Rheinland-Pfalz,07,34,7105
2023-W14,Baden-Württemberg,08,35,19540
2023-W14,Bayern,09,80,29095
2023-W14,Saarland,10,5,2176
2023-W14,Berlin,11,21,5674
2023-W14,Brandenburg,12,15,6578
2023-W14,Mecklenburg-Vorpommern,13,4,2802
2023-W14,Sachsen,14,28,16924
2023-W14,Sachsen-Anhalt,15,9,6325
2023-W14,Thüringen,16,6,8358
2023-W15,Schleswig-Holstein,01,20,3557
2023-W15,Hamburg,02,28,3694
2023-W15,Niedersachsen,03,70,14073
2023-W15,Bremen,04,8,1002
2023-W15,Nordrhein-Westfalen,05,108,32076
2023-W15,Hessen,06,78,12702
2023-W15,Rheinland-Pfalz,07,19,7124
2023-W15,Baden-Württemberg,08,49,19589
2023-W15,Bayern,09,100,29195
2023-W15,Saarland,10,9,2185
2023-W15,Berlin,11,8,5682
2023-W15,Brandenburg,12,26,6604
2023-W15,Mecklenburg-Vorpommern,13,11,2813
2023-W15,Sachsen,14,8,16932
2023-W15,Sachsen-Anhalt,15,14,6339
2023-W15,Thüringen,16,17,8375
2023-W16,Schleswig-Holstein,01,5,3562
2023-W16,Hamburg,02,10,3704
2023-W16,Niedersachsen,03,81,14154
2023-W16,Bremen,04,6,1008
2023-W16,Nordrhein-Westfalen,05,105,32181
2023-W16,Hessen,06,39,12741
2023-W16,Rheinland-Pfalz,07,18,7142
2023-W16,Baden-Württemberg,08,42,19631
2023-W16,Bayern,09,124,29319
2023-W16,Saarland,10,3,2188
2023-W16,Berlin,11,28,5710
2023-W16,Brandenburg,12,14,6618
2023-W16,Mecklenburg-Vorpommern,13,9,2822
2023-W16,Sachsen,14,17,16949
2023-W16,Sachsen-Anhalt,15,22,6361
2023-W16,Thüringen,16,17,8392
2023-W17,Schleswig-Holstein,01,21,3583
2023-W17,Hamburg,02,17,3721
2023-W17,Niedersachsen,03,59,14213
2023-W17,Bremen,04,1,1009
2023-W17,Nordrhein-Westfalen,05,120,32301
2023-W17,Hessen,06,18,12759
2023-W17,Rheinland-Pfalz,07,28,7170
2023-W17,Baden-Württemberg,08,34,19665
2023-W17,Bayern,09,101,29420
2023-W17,Saarland,10,6,2194
2023-W17,Berlin,11,35,5745
2023-W17,Brandenburg,12,16,6634
2023-W17,Mecklenburg-Vorpommern,13,5,2827
2023-W17,Sachsen,14,26,16975
2023-W17,Sachsen-Anhalt,15,17,6378
2023-W17,Thüringen,16,11,8403
2023-W18,Schleswig-Holstein,01,6,3589
2023-W18,Hamburg,02,2,3723
2023-W18,Niedersachsen,03,61,14274
2023-W18,Bremen,04,2,1011
2023-W18,Nordrhein-Westfalen,05,59,32360
2023-W18,Hessen,06,18,12777
2023-W18,Rheinland-Pfalz,07,7,7177
2023-W18,Baden-Württemberg,08,31,19696
2023-W18,Bayern,09,117,29537
2023-W18,Saarland,10,0,2194
2023-W18,Berlin,11,14,5759
2023-W18,Brandenburg,12,13,6647
2023-W18,Mecklenburg-Vorpommern,13,10,2837
2023-W18,Sachsen,14,10,16985
2023-W18,Sachsen-Anhalt,15,4,6382
2023-W18,Thüringen,16,7,8410
2023-W19,Schleswig-Holstein,01,12,3601
2023-W19,Hamburg,02,13,3736
2023-W19,Niedersachsen,03,60,14334
2023-W19,Bremen,04,1,1012
2023-W19,Nordrhein-Westfalen,05,44,32404
2023-W19,Hessen,06,19,12796
2023-W19,Rheinland-Pfalz,07,13,7190
2023-W19,Baden-Württemberg,08,33,19729
2023-W19,Bayern,09,123,29660
2023-W19,Saarland,10,3,2197
2023-W19,Berlin,11,47,5806
2023-W19,Brandenburg,12,8,6655
2023-W19,Mecklenburg-Vorpommern,13,5,2842
2023-W19,Sachsen,14,21,17006
2023-W19,Sachsen-Anhalt,15,8,6390
2023-W19,Thüringen,16,12,8422
2023-W20,Schleswig-Holstein,01,6,3607
2023-W20,Hamburg,02,9,3745
